ticker,series,date,value
CLSK,Skew (CLSK),2016-04-29,0.5025
CLSK,Skew (CLSK),2016-05-02,0.3575
CLSK,Skew (CLSK),2016-05-03,-0.3786
CLSK,Skew (CLSK),2016-05-04,0.4803
CLSK,Skew (CLSK),2016-05-05,2.4896
CLSK,Skew (CLSK),2016-05-06,1.8009
CLSK,Skew (CLSK),2016-05-09,0.4865
CLSK,Skew (CLSK),2016-05-10,-0.387
CLSK,Skew (CLSK),2016-05-11,0.2644
CLSK,Skew (CLSK),2016-05-12,1.1317
CLSK,Skew (CLSK),2016-05-13,0.6114
CLSK,Skew (CLSK),2016-05-16,0.9065
CLSK,Skew (CLSK),2016-05-17,1.2099
CLSK,Skew (CLSK),2016-05-18,0.6377
CLSK,Skew (CLSK),2016-05-19,0.3711
CLSK,Skew (CLSK),2016-05-20,0.0007
CLSK,Skew (CLSK),2016-05-23,0.028
CLSK,Skew (CLSK),2016-05-24,0.9446
CLSK,Skew (CLSK),2016-05-25,0.8233
CLSK,Skew (CLSK),2016-05-26,0.7465
CLSK,Skew (CLSK),2016-05-27,-0.0419
CLSK,Skew (CLSK),2016-05-31,0.7492
CLSK,Skew (CLSK),2016-06-01,0.453
CLSK,Skew (CLSK),2016-06-02,0.1317
CLSK,Skew (CLSK),2016-06-03,-1.2788
CLSK,Skew (CLSK),2016-06-06,-1.4152
CLSK,Skew (CLSK),2016-06-07,-1.3699
CLSK,Skew (CLSK),2016-06-08,-1.4677
CLSK,Skew (CLSK),2016-06-09,-1.0098
CLSK,Skew (CLSK),2016-06-10,-2.1574
CLSK,Skew (CLSK),2016-06-13,-2.6215
CLSK,Skew (CLSK),2016-06-14,-3.1021
CLSK,Skew (CLSK),2016-06-15,-1.8221
CLSK,Skew (CLSK),2016-06-16,-2.5767
CLSK,Skew (CLSK),2016-06-17,-2.2195
CLSK,Skew (CLSK),2016-06-20,-2.3729
CLSK,Skew (CLSK),2016-06-21,-3.7553
CLSK,Skew (CLSK),2016-06-22,-4.8016
CLSK,Skew (CLSK),2016-06-23,-4.3035
CLSK,Skew (CLSK),2016-06-24,-4.0868
CLSK,Skew (CLSK),2016-06-27,-4.0092
CLSK,Skew (CLSK),2016-06-28,-4.5063
CLSK,Skew (CLSK),2016-06-29,-4.1824
CLSK,Skew (CLSK),2016-06-30,-3.5832
CLSK,Skew (CLSK),2016-07-01,-4.8878
CLSK,Skew (CLSK),2016-07-05,-4.3254
CLSK,Skew (CLSK),2016-07-06,-3.4766
CLSK,Skew (CLSK),2016-07-07,-4.8393
CLSK,Skew (CLSK),2016-07-08,-4.2828
CLSK,Skew (CLSK),2016-07-11,-4.1298
CLSK,Skew (CLSK),2016-07-12,-2.4216
CLSK,Skew (CLSK),2016-07-13,-2.7824
CLSK,Skew (CLSK),2016-07-14,-2.5893
CLSK,Skew (CLSK),2016-07-15,-1.7205
CLSK,Skew (CLSK),2016-07-18,-1.0946
CLSK,Skew (CLSK),2016-07-19,-0.4745
CLSK,Skew (CLSK),2016-07-20,-0.6342
CLSK,Skew (CLSK),2016-07-21,-0.2448
CLSK,Skew (CLSK),2016-07-22,-1.348
CLSK,Skew (CLSK),2016-07-25,-1.4654
CLSK,Skew (CLSK),2016-07-26,-1.6475
CLSK,Skew (CLSK),2016-07-27,-0.7792
CLSK,Skew (CLSK),2016-07-28,0.1626
CLSK,Skew (CLSK),2016-07-29,1.4894
CLSK,Skew (CLSK),2016-08-01,0.3108
CLSK,Skew (CLSK),2016-08-02,-0.139
CLSK,Skew (CLSK),2016-08-03,0.2866
CLSK,Skew (CLSK),2016-08-04,1.2796
CLSK,Skew (CLSK),2016-08-05,0.555
CLSK,Skew (CLSK),2016-08-08,1.5111
CLSK,Skew (CLSK),2016-08-09,0.9347
CLSK,Skew (CLSK),2016-08-10,-0.6577
CLSK,Skew (CLSK),2016-08-11,-0.7198
CLSK,Skew (CLSK),2016-08-12,-1.0341
CLSK,Skew (CLSK),2016-08-15,-1.2532
CLSK,Skew (CLSK),2016-08-16,-1.7349
CLSK,Skew (CLSK),2016-08-17,-1.9401
CLSK,Skew (CLSK),2016-08-18,-1.2132
CLSK,Skew (CLSK),2016-08-19,-1.8612
CLSK,Skew (CLSK),2016-08-22,-2.4498
CLSK,Skew (CLSK),2016-08-23,-2.6983
CLSK,Skew (CLSK),2016-08-24,-2.91
CLSK,Skew (CLSK),2016-08-25,-2.7788
CLSK,Skew (CLSK),2016-08-26,-2.9576
CLSK,Skew (CLSK),2016-08-29,-3.2373
CLSK,Skew (CLSK),2016-08-30,-3.0949
CLSK,Skew (CLSK),2016-08-31,-3.2015
CLSK,Skew (CLSK),2016-09-01,-3.0261
CLSK,Skew (CLSK),2016-09-02,-1.5559
CLSK,Skew (CLSK),2016-09-06,-2.3695
CLSK,Skew (CLSK),2016-09-07,-1.3403
CLSK,Skew (CLSK),2016-09-08,-1.3045
CLSK,Skew (CLSK),2016-09-09,-1.1653
CLSK,Skew (CLSK),2016-09-12,-1.2703
CLSK,Skew (CLSK),2016-09-13,-1.0283
CLSK,Skew (CLSK),2016-09-14,-1.1682
CLSK,Skew (CLSK),2016-09-15,-0.9729
CLSK,Skew (CLSK),2016-09-16,-0.9288
CLSK,Skew (CLSK),2016-09-19,-0.8416
CLSK,Skew (CLSK),2016-09-20,-0.5845
CLSK,Skew (CLSK),2016-09-21,-0.2349
CLSK,Skew (CLSK),2016-09-22,0.2013
CLSK,Skew (CLSK),2016-09-23,0.9093
CLSK,Skew (CLSK),2016-09-26,1.4622
CLSK,Skew (CLSK),2016-09-27,0.2884
CLSK,Skew (CLSK),2016-09-28,2.3423
CLSK,Skew (CLSK),2016-09-29,0.7816
CLSK,Skew (CLSK),2016-09-30,-0.1089
CLSK,Skew (CLSK),2016-10-03,-0.6894
CLSK,Skew (CLSK),2016-10-04,-0.9348
CLSK,Skew (CLSK),2016-10-05,-0.9349
CLSK,Skew (CLSK),2016-10-06,-1.4007
CLSK,Skew (CLSK),2016-10-07,-1.237
CLSK,Skew (CLSK),2016-10-10,-0.8454
CLSK,Skew (CLSK),2016-10-11,-0.5255
CLSK,Skew (CLSK),2016-10-12,-0.8904
CLSK,Skew (CLSK),2016-10-13,-1.2257
CLSK,Skew (CLSK),2016-10-14,-1.1048
CLSK,Skew (CLSK),2016-10-17,-1.4569
CLSK,Skew (CLSK),2016-10-18,-1.4722
CLSK,Skew (CLSK),2016-10-19,-0.7621
CLSK,Skew (CLSK),2016-10-20,-0.3505
CLSK,Skew (CLSK),2016-10-21,-0.6647
CLSK,Skew (CLSK),2016-10-24,-0.9286
CLSK,Skew (CLSK),2016-10-25,-1.4193
CLSK,Skew (CLSK),2016-10-26,-1.5797
CLSK,Skew (CLSK),2016-10-27,-1.2917
CLSK,Skew (CLSK),2016-10-28,-1.7338
CLSK,Skew (CLSK),2016-10-31,-1.4855
CLSK,Skew (CLSK),2016-11-01,-0.8838
CLSK,Skew (CLSK),2016-11-02,-1.4122
CLSK,Skew (CLSK),2016-11-03,-0.5391
CLSK,Skew (CLSK),2016-11-04,-1.1878
CLSK,Skew (CLSK),2016-11-07,-0.232
CLSK,Skew (CLSK),2016-11-08,0.8584
CLSK,Skew (CLSK),2016-11-09,1.2671
CLSK,Skew (CLSK),2016-11-10,1.2139
CLSK,Skew (CLSK),2016-11-11,0.4662
CLSK,Skew (CLSK),2016-11-14,0.9722
CLSK,Skew (CLSK),2016-11-15,1.8587
CLSK,Skew (CLSK),2016-11-16,2.0734
CLSK,Skew (CLSK),2016-11-17,1.7248
CLSK,Skew (CLSK),2016-11-18,1.4489
CLSK,Skew (CLSK),2016-11-21,1.054
CLSK,Skew (CLSK),2016-11-22,0.2947
CLSK,Skew (CLSK),2016-11-23,0.1668
CLSK,Skew (CLSK),2016-11-25,0.7439
CLSK,Skew (CLSK),2016-11-28,-1.4533
CLSK,Skew (CLSK),2016-11-29,2.3452
CLSK,Skew (CLSK),2016-11-30,3.6609
CLSK,Skew (CLSK),2016-12-01,1.6012
CLSK,Skew (CLSK),2016-12-02,0.5882
CLSK,Skew (CLSK),2016-12-05,-0.0638
CLSK,Skew (CLSK),2016-12-06,-1.8866
CLSK,Skew (CLSK),2016-12-07,-1.323
CLSK,Skew (CLSK),2016-12-08,-2.2038
CLSK,Skew (CLSK),2016-12-09,-2.0274
CLSK,Skew (CLSK),2016-12-12,-1.0849
CLSK,Skew (CLSK),2016-12-13,-1.4312
CLSK,Skew (CLSK),2016-12-14,-1.549
CLSK,Skew (CLSK),2016-12-15,-2.5627
CLSK,Skew (CLSK),2016-12-16,-2.7745
CLSK,Skew (CLSK),2016-12-19,-2.3441
CLSK,Skew (CLSK),2016-12-20,-2.1582
CLSK,Skew (CLSK),2016-12-21,-2.5342
CLSK,Skew (CLSK),2016-12-22,-2.8028
CLSK,Skew (CLSK),2016-12-23,-3.3099
CLSK,Skew (CLSK),2016-12-27,-2.8282
CLSK,Skew (CLSK),2016-12-28,-1.6724
CLSK,Skew (CLSK),2016-12-29,-2.0866
CLSK,Skew (CLSK),2016-12-30,-2.2105
CLSK,Skew (CLSK),2017-01-03,-1.3975
CLSK,Skew (CLSK),2017-01-04,-2.5437
CLSK,Skew (CLSK),2017-01-05,-2.9208
CLSK,Skew (CLSK),2017-01-06,-3.4959
CLSK,Skew (CLSK),2017-01-09,-2.8264
CLSK,Skew (CLSK),2017-01-10,-2.7834
CLSK,Skew (CLSK),2017-01-11,-2.8356
CLSK,Skew (CLSK),2017-01-12,-2.7946
CLSK,Skew (CLSK),2017-01-13,-2.4768
CLSK,Skew (CLSK),2017-01-17,-2.0998
CLSK,Skew (CLSK),2017-01-18,-2.1659
CLSK,Skew (CLSK),2017-01-19,-2.8593
CLSK,Skew (CLSK),2017-01-20,-2.8624
CLSK,Skew (CLSK),2017-01-23,-2.2051
CLSK,Skew (CLSK),2017-01-24,-1.9796
CLSK,Skew (CLSK),2017-01-25,-1.8951
CLSK,Skew (CLSK),2017-01-26,-2.0832
CLSK,Skew (CLSK),2017-01-27,-1.5316
CLSK,Skew (CLSK),2017-01-30,-2.1208
CLSK,Skew (CLSK),2017-01-31,-2.2001
CLSK,Skew (CLSK),2017-02-01,-2.168
CLSK,Skew (CLSK),2017-02-02,-1.9336
CLSK,Skew (CLSK),2017-02-03,-1.4187
CLSK,Skew (CLSK),2017-02-06,-1.0708
CLSK,Skew (CLSK),2017-02-07,-1.0339
CLSK,Skew (CLSK),2017-02-08,-0.65
CLSK,Skew (CLSK),2017-02-09,-0.4843
