ticker,series,date,value
AAT,ATM (AAT),2026-06-10,19.3421
AAT,ATM (AAT),2026-06-11,19.0346
AAT,ATM (AAT),2026-06-12,18.8344
AAT,ATM (AAT),2026-06-15,20.3725
AAT,ATM (AAT),2026-06-16,20.9127
AAT,ATM (AAT),2026-06-17,21.708
AAT,ATM (AAT),2026-06-18,20.8945
AAT,ATM (AAT),2026-06-22,20.5522
AAT,ATM (AAT),2026-06-23,20.0307
AAT,ATM (AAT),2026-06-24,19.819
AAT,ATM (AAT),2026-06-25,21.2192
AAT,ATM (AAT),2026-06-26,20.6466
AAT,ATM (AAT),2026-06-29,21.3661
AAT,ATM (AAT),2026-06-30,19.4859
AAT,ATM (AAT),2026-07-01,19.3505
AAT,ATM (AAT),2026-07-02,18.7235
AAT,ATM (AAT),2026-07-06,21.0621
AAT,ATM (AAT),2026-07-07,20.7889
AAT,ATM (AAT),2026-07-08,20.43
AAT,ATM (AAT),2026-07-09,19.9156
AAT,ATM (AAT),2026-07-10,20.5621
AAT,ATM (AAT),2026-07-13,20.6308
AAT,ATM (AAT),2026-07-14,20.6623
AAT,ATM (AAT),2026-07-15,21.5365
AAT,ATM (AAT),2026-07-16,21.2308
AAT,ATM (AAT),2026-07-17,21.6406
AAT,ATM (AAT),2026-07-20,22.5506
AAT,ATM (AAT),2026-07-21,21.9358
AAT,ATM (AAT),2026-07-22,23.8678
AAT,ATM (AAT),2026-07-23,23.3538
AAT,ATM (AAT),2026-07-24,23.4218
AAT,ATM (AAT),2026-07-27,22.3374
AAT,ATM (AAT),2026-07-28,21.7247
CAT,ATM (CAT),2013-10-01,22.3588
CAT,ATM (CAT),2013-10-02,20.964
CAT,ATM (CAT),2013-10-03,20.1803
CAT,ATM (CAT),2013-10-04,19.5843
CAT,ATM (CAT),2013-10-07,20.3503
CAT,ATM (CAT),2013-10-08,20.9861
CAT,ATM (CAT),2013-10-09,21.2349
CAT,ATM (CAT),2013-10-10,21.3014
CAT,ATM (CAT),2013-10-11,22.1004
CAT,ATM (CAT),2013-10-14,23.4795
CAT,ATM (CAT),2013-10-15,24.1553
CAT,ATM (CAT),2013-10-16,23.419
CAT,ATM (CAT),2013-10-17,23.9684
CAT,ATM (CAT),2013-10-18,24.3771
CAT,ATM (CAT),2013-10-21,23.7362
CAT,ATM (CAT),2013-10-22,23.1106
CAT,ATM (CAT),2013-10-23,24.191
CAT,ATM (CAT),2013-10-24,24.6762
CAT,ATM (CAT),2013-10-25,24.0508
CAT,ATM (CAT),2013-10-28,25.9693
CAT,ATM (CAT),2013-10-29,25.2606
CAT,ATM (CAT),2013-10-30,25.2082
CAT,ATM (CAT),2013-10-31,25.7451
CAT,ATM (CAT),2013-11-01,25.7308
CAT,ATM (CAT),2013-11-04,24.6974
CAT,ATM (CAT),2013-11-05,25.1202
CAT,ATM (CAT),2013-11-06,24.7017
CAT,ATM (CAT),2013-11-07,27.2703
CAT,ATM (CAT),2013-11-08,21.3839
CAT,ATM (CAT),2013-11-11,19.5093
CAT,ATM (CAT),2013-11-12,19.8326
CAT,ATM (CAT),2013-11-13,16.5295
CAT,ATM (CAT),2013-11-14,16.8692
CAT,ATM (CAT),2013-11-15,17.6127
CAT,ATM (CAT),2013-11-18,19.7726
CAT,ATM (CAT),2013-11-19,17.7447
CAT,ATM (CAT),2013-11-20,17.8005
CAT,ATM (CAT),2013-11-21,16.9674
CAT,ATM (CAT),2013-11-22,16.6157
CAT,ATM (CAT),2013-11-25,16.1971
CAT,ATM (CAT),2013-11-26,16.8405
CAT,ATM (CAT),2013-11-27,16.9126
CAT,ATM (CAT),2013-11-29,18.0602
CAT,ATM (CAT),2013-12-02,18.3313
CAT,ATM (CAT),2013-12-03,17.9981
CAT,ATM (CAT),2013-12-04,18.7335
CAT,ATM (CAT),2013-12-05,19.9192
CAT,ATM (CAT),2013-12-06,19.1288
CAT,ATM (CAT),2013-12-09,19.9568
CAT,ATM (CAT),2013-12-10,19.3182
CAT,ATM (CAT),2013-12-11,18.6065
CAT,ATM (CAT),2013-12-12,18.928
CAT,ATM (CAT),2013-12-13,19.4004
CAT,ATM (CAT),2013-12-16,20.9912
CAT,ATM (CAT),2013-12-17,21.4431
CAT,ATM (CAT),2013-12-18,22.8593
CAT,ATM (CAT),2013-12-19,21.8705
CAT,ATM (CAT),2013-12-20,21.0424
CAT,ATM (CAT),2013-12-23,21.4758
CAT,ATM (CAT),2013-12-24,20.765
CAT,ATM (CAT),2013-12-26,22.6559
CAT,ATM (CAT),2013-12-27,22.71
CAT,ATM (CAT),2013-12-30,23.5327
CAT,ATM (CAT),2013-12-31,23.9682
CAT,ATM (CAT),2014-01-02,24.2423
CAT,ATM (CAT),2014-01-03,23.6354
CAT,ATM (CAT),2014-01-06,23.4711
CAT,ATM (CAT),2014-01-07,23.3141
CAT,ATM (CAT),2014-01-08,24.5169
CAT,ATM (CAT),2014-01-09,25.2356
CAT,ATM (CAT),2014-01-10,19.7776
CAT,ATM (CAT),2014-01-13,18.709
CAT,ATM (CAT),2014-01-14,17.0725
CAT,ATM (CAT),2014-01-15,17.0211
CAT,ATM (CAT),2014-01-16,16.8448
CAT,ATM (CAT),2014-01-17,16.5359
CAT,ATM (CAT),2014-01-21,16.451
CAT,ATM (CAT),2014-01-22,15.6405
CAT,ATM (CAT),2014-01-23,16.3011
CAT,ATM (CAT),2014-01-24,15.7759
CAT,ATM (CAT),2014-01-27,15.7005
CAT,ATM (CAT),2014-01-28,15.2099
CAT,ATM (CAT),2014-01-29,15.2796
CAT,ATM (CAT),2014-01-30,15.1207
CAT,ATM (CAT),2014-01-31,14.9658
CAT,ATM (CAT),2014-02-03,15.6848
CAT,ATM (CAT),2014-02-04,17.0215
CAT,ATM (CAT),2014-02-05,17.4879
CAT,ATM (CAT),2014-02-06,17.3797
CAT,ATM (CAT),2014-02-07,17.944
CAT,ATM (CAT),2014-02-10,17.7808
CAT,ATM (CAT),2014-02-11,16.5132
CAT,ATM (CAT),2014-02-12,14.9949
CAT,ATM (CAT),2014-02-13,14.5271
CAT,ATM (CAT),2014-02-14,15.3698
CAT,ATM (CAT),2014-02-18,15.9768
CAT,ATM (CAT),2014-02-19,17.5721
CAT,ATM (CAT),2014-02-20,17.3729
CAT,ATM (CAT),2014-02-21,16.1874
CAT,ATM (CAT),2014-02-24,16.8192
CAT,ATM (CAT),2014-02-25,16.3548
CAT,ATM (CAT),2014-02-26,16.0737
CAT,ATM (CAT),2014-02-27,15.9394
CAT,ATM (CAT),2014-02-28,17.0143
CAT,ATM (CAT),2014-03-03,22.6301
CAT,ATM (CAT),2014-03-04,26.0102
CAT,ATM (CAT),2014-03-05,24.33
CAT,ATM (CAT),2014-03-06,23.9637
