ticker,series,date,value
HGUP,Up Var (HGUP),2023-05-25,27.476
HGUP,Up Var (HGUP),2023-05-26,26.8756
HGUP,Up Var (HGUP),2023-05-30,26.9284
HGUP,Up Var (HGUP),2023-05-31,26.6679
HGUP,Up Var (HGUP),2023-06-01,26.2245
HGUP,Up Var (HGUP),2023-06-02,24.3165
HGUP,Up Var (HGUP),2023-06-05,24.2735
HGUP,Up Var (HGUP),2023-06-06,24.0344
HGUP,Up Var (HGUP),2023-06-07,23.2333
HGUP,Up Var (HGUP),2023-06-08,23.2095
HGUP,Up Var (HGUP),2023-06-09,21.9101
HGUP,Up Var (HGUP),2023-06-12,23.3095
HGUP,Up Var (HGUP),2023-06-13,23.1512
HGUP,Up Var (HGUP),2023-06-14,22.8804
HGUP,Up Var (HGUP),2023-06-15,22.6427
HGUP,Up Var (HGUP),2023-06-16,22.9434
HGUP,Up Var (HGUP),2023-06-20,22.5145
HGUP,Up Var (HGUP),2023-06-21,23.1429
HGUP,Up Var (HGUP),2023-06-22,23.14
HGUP,Up Var (HGUP),2023-06-23,23.0465
HGUP,Up Var (HGUP),2023-06-26,22.9674
HGUP,Up Var (HGUP),2023-06-27,22.5997
HGUP,Up Var (HGUP),2023-06-28,23.0725
HGUP,Up Var (HGUP),2023-06-29,22.763
HGUP,Up Var (HGUP),2023-06-30,21.8214
HGUP,Up Var (HGUP),2023-07-03,21.969
HGUP,Up Var (HGUP),2023-07-05,23.6075
HGUP,Up Var (HGUP),2023-07-06,23.2436
HGUP,Up Var (HGUP),2023-07-07,21.9382
HGUP,Up Var (HGUP),2023-07-10,22.4765
HGUP,Up Var (HGUP),2023-07-11,21.9854
HGUP,Up Var (HGUP),2023-07-12,23.4433
HGUP,Up Var (HGUP),2023-07-13,25.845
HGUP,Up Var (HGUP),2023-07-14,23.9179
HGUP,Up Var (HGUP),2023-07-17,23.4081
HGUP,Up Var (HGUP),2023-07-18,22.3595
HGUP,Up Var (HGUP),2023-07-19,22.3934
HGUP,Up Var (HGUP),2023-07-20,21.7615
HGUP,Up Var (HGUP),2023-07-21,21.2533
HGUP,Up Var (HGUP),2023-07-24,21.7239
HGUP,Up Var (HGUP),2023-07-25,24.8333
HGUP,Up Var (HGUP),2023-07-26,24.8636
HGUP,Up Var (HGUP),2023-07-27,23.2342
HGUP,Up Var (HGUP),2023-07-28,25.346
HGUP,Up Var (HGUP),2023-07-31,26.3176
HGUP,Up Var (HGUP),2023-08-01,25.6319
HGUP,Up Var (HGUP),2023-08-02,23.8923
HGUP,Up Var (HGUP),2023-08-03,23.8363
HGUP,Up Var (HGUP),2023-08-04,22.5693
HGUP,Up Var (HGUP),2023-08-07,23.3271
HGUP,Up Var (HGUP),2023-08-08,21.7351
HGUP,Up Var (HGUP),2023-08-09,21.1419
